1.0001380212595883, 8.258149453610493, 463, 119022.77321814284
1.0022625841732635, 9.772036264171927, 213, 20129.07981220656
1.005628008976533, 11.259034806013702, 144, 9793.319444444458
1.0099018408753262, 12.74127453951538, 147, 10479.115646258511
1.0146860881526367, 14.14155507668056, 140, 9723.678571428585
1.0197114643488159, 15.580994625233739, 252, 20121.80158730166
1.0248444744518623, 16.65756198589649, 144, 9886.96527777777
1.0302049722041586, 17.83053141680239, 137, 9080.71532846714
1.0357279132486739, 18.971751033447642, 138, 9184.644927536234
1.0413155082354058, 20.063474228792305, 144, 9985.159722222197
1.0469233885640123, 21.22193486180495, 242, 15630.471074380139
1.052756133782187, 22.138495708493544, 139, 9232.805755395671
1.0585267401688567, 23.127659249747808, 139, 8981.654676258999
1.064367195930322, 24.081845699767744, 140, 9525.535714285694
1.0702986270899997, 25.031409982437623, 142, 9685.556338028176
1.076289611830989, 25.94907611002295, 141, 9558.198581560297
1.08228335577731, 26.844955158711556, 142, 9836.654929577457
1.0883644988117747, 27.727733149131666, 142, 10016.140845070417
1.0943943474915494, 28.581494416731395, 142, 9651.422535211272
1.1005829513413241, 29.425651375518, 138, 9191.231884057976
1.1066372389749914, 30.23773069150854, 140, 9293.457142857145
1.1128248037035817, 31.043898156381122, 142, 10098.316901408507
1.1190295902455798, 31.83471545601663, 144, 10369.32638888889
1.1252265012763596, 32.60634510645565, 139, 9391.956834532364
1.1314837141998764, 33.36996565895436, 137, 8948.452554744516
1.1377340707815267, 34.11100634132472, 143, 10319.42657342658
1.143997610605827, 34.84047593094138, 144, 10527.8888888889
1.1502767739621254, 35.56110128206203, 144, 10092.298611111146
1.156589665862946, 36.261403047192196, 143, 9856.097902097914
1.1629015150048083, 36.95519873918995, 139, 8895.12230215825
1.1693194805600302, 37.64428408305127, 139, 9286.446043165495
1.175692743099333, 38.319506595251916, 142, 10083.359154929567
1.182053367089208, 38.973377717778654, 140, 9572.82142857142
1.18902080133551, 39.70750127043104, 233, 24944.515021459203
